,Unnamed: 0.1,Пол,Возраст,Нуждается в общежитии,Спорт,Иностранное гражданство,Ср. балл док-та об образовании,Сумма баллов,Олимпиады,Сумма баллов за индивидуальные достижения,Рисунок,Информатика,Математика,История,Физика,Химия,Русский язык,Обществознание,Композиция,Полученное образование_Высшее образование бакалавриат,Полученное образование_Высшее образование специалитет,Полученное образование_Среднее общее образование,Полученное образование_Среднее профессиональное образование,Форма обучения_Заочная,Форма обучения_Очная,Форма обучения_Очно-заочная,Вид приема_Без ВИ в рамках КЦП,"Вид приема_В рамках квоты лиц, имеющих особые права",Вид приема_Общий конкурс,Вид приема_Отдельная квота,Вид приема_По договору,Вид приема_Целевой прием,Формирующее подр._Высшая инженерная школа EG,Формирующее подр._Высшая школа цифровых технологий,Формирующее подр._Институт архитектуры и дизайна,Формирующее подр._Институт геологии и нефтегазодобычи,Формирующее подр._Институт дополнительного и дистанционного образования,Формирующее подр._Институт промышленных технологий и инжиниринга,Формирующее подр._Институт сервиса и отраслевого управления,Формирующее подр._Институт транспорта,Формирующее подр._Строительный институт,Формирующее подр._филиал ТИУ в г. Нижневартовске,Формирующее подр._филиал ТИУ в г. Ноябрьске,Формирующее подр._филиал ТИУ в г. Сургуте,Формирующее подр._филиал ТИУ в г. Тобольске,Cluster
12678,0.3387499060673156,0.6207283810627846,-0.0480822403077097,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,0.3894063951606297,-0.415604754707033,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,-1.727543715546057,-0.1141916816606582,0.0370029220702576,4.399332526584296,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,0.9181387680292992,-0.8945790204342126,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,-0.3185594685923845,-0.3618918514594135,2.307678542710559,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12679,0.3389132377481581,0.6207283810627846,0.1726007795334953,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,-1.038762438379785,-0.0858119313621179,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,-1.0891599775776906,1.1178442341679529,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,2.7141240627517176,-0.3185594685923845,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12680,0.3390765694290006,0.6207283810627846,-0.7101312998313252,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,-0.8494427603171565,-1.0045205106800956,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,0.9181387680292992,-0.8945790204342126,-0.7187165297425223,0.7687349457699634,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,0.9960941946228468,-0.0423663560982585,-0.926718977415776,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,-0.3185594685923845,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,1.994066750521984,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12681,0.3392399011098431,0.6207283810627846,2.1587479581043416,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,-1.0681713204089314,0.1968676315049521,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,2.221316578498846,0.1654349630244263,-0.1571253502413672,-1.727543715546057,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,-1.0891599775776906,1.1178442341679529,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,3.1391313038620074,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12682,0.3394032327906855,0.6207283810627846,0.1726007795334953,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,1.262482580400908,0.055527850071417,-0.035702481289665,1.899589340333068,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,-1.0891599775776906,1.1178442341679529,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,-0.3185594685923845,2.7632564700400577,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12683,0.339566564471528,0.6207283810627846,-0.48944827999012,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,-0.2704553953683391,1.3040292527343098,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,2.221316578498846,0.1654349630244263,-0.1571253502413672,-1.727543715546057,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,-1.0891599775776906,1.1178442341679529,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,2.7141240627517176,-0.3185594685923845,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12684,0.3397298961523705,-1.6110105974014632,-0.7101312998313252,1.8130760587535064,-0.1679745390675478,-0.2469422812017467,0.437195828457992,-0.7689542082908706,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,0.9181387680292992,-0.8945790204342126,-0.7187165297425223,0.7687349457699634,-0.178373417686585,-0.0291447629157863,7.82281796659084,-1.0039211205107288,-0.0423663560982585,-0.926718977415776,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,2.7141240627517176,-0.3185594685923845,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12685,0.339893227833213,-1.6110105974014632,-0.2687652601489149,1.8130760587535064,-0.1679745390675478,4.04952928730346,0.0089289839085504,1.4689256644067672,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,0.9181387680292992,-0.8945790204342126,-0.7187165297425223,0.7687349457699634,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,0.9960941946228468,-0.0423663560982585,-0.926718977415776,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,-0.3185594685923845,2.7632564700400577,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12686,0.3400565595140555,-1.6110105974014632,-0.7101312998313252,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,-0.1987712454222956,0.5031038246109446,-0.035702481289665,1.899589340333068,-0.1349297033970737,-0.4501834676243196,0.1654349630244263,-0.1571253502413672,0.5788565528044605,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,0.9181387680292992,-0.8945790204342126,-0.7187165297425223,0.7687349457699634,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,0.9960941946228468,-0.0423663560982585,-0.926718977415776,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,-0.3185594685923845,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,1.994066750521984,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
12687,0.340219891194898,0.6207283810627846,2.1587479581043416,-0.5515488416340913,-0.1679745390675478,-0.2469422812017467,0.6871713257057354,0.7151134967612471,-0.035702481289665,-0.6079972255317722,-0.1349297033970737,2.221316578498846,0.1654349630244263,-0.1571253502413672,-1.727543715546057,-0.1141916816606582,0.0370029220702576,-0.2273072094362491,-0.1438539880344994,-0.0715418817313765,-0.0885478102102143,-1.0891599775776906,1.1178442341679529,1.3913691401507715,-1.3008384821095935,-0.178373417686585,-0.0291447629157863,-0.1278311734046136,-1.0039211205107288,-0.0423663560982585,1.079075776335749,-0.132697681936373,-0.4118682692807011,-0.1253317994716992,-0.1480658118184918,-0.3684429955593661,3.1391313038620074,-0.3618918514594135,-0.4333359181064349,-0.1969548258076555,-0.5014877258939456,-0.1611743378539603,-0.063807455476075,-0.1534633080624832,-0.2089193117237864,1
